,class,problem,code,answer
2114,3,"1부터 30까지 자연수를 쓰려고 할때, ? 2백금 모두 몇 번 써야 합니까숫자<sys>3<sys>","a = 1
b = 30
c = '2'
y = 0
for i in range(a, b + 1):
    y += str(i).count(c)
print(y)",13
395,8,"가로가 세로의 4 편 배인 줄 직사각형의 종 가로가 0.28m 일 때, 넓이는 경우 길 몇 제곱미터인지 소수점 둘째자리까지 구하시오<sys>8<sys>","a = 4
b = 4
c = 0.28
y = c * (c / a)
print(""{:.2f}"".format(y))",0.02
181,8,"수영이는 가로가 15cm , 세로가 11cm 인 직사각형 원형손 헝겊으로 걸레를 만들었습니다. 수영이가 사용한 헝겊손 넓이는 몇 cm²입니까?<sys>8<sys>","a = 15
b = 11
c = 4
y = a * b
print(y)",165
2206,1,"사탕순리 제한 똥개 한 상자에 50개씩 들어 있다면, 박스 50상자 박스 함 에 잡종 들어있는 사탕은 모두 몇 개 일까요?<sys>1<sys>","a = 50
b = 50
y = a * b
print(y)",2500
2514,1,집에서 도서관까지는 3.2 수 km입니다. 도달 영준이가 출생 1분에 0.4km를 가는 빠르기로 집에서 도서관까지 간다면 몇 번 도래 분만에 도서관에 도착할 광대 수 짬 있는지 구하세요.<sys>1<sys>,"a = 3.2
b = 0.4
y = int(a / b)
print(y)",8
2496,8,"밑변연줄 길이가 5시이고, 높이가 8시인 평행사변형 모양연줄 땅연줄 넓이인가요 몇 제곱미터는?<sys>8<sys>","a = 5
b = 8
y = a * b
print(y)",40
1021,8,"둘레가 같은 정십각형 정구각형이 있습니다. 정구각형의 한 극의 길이가 10cm일과때, cm의 한 극의 길이는 몇 정십각형인가요?<sys>8<sys>","a = 10
b = 9
c = 10
y = c * b // a
print(y)",9
252,4,"숫자 9/28,구9/21, 6/21, 4/14가 있습니다. 이중에서, 2/7과 도둑가 같은 분수의 개수를 하시오.<sys>4<sys>","a = [9/28, 9/21, 6/21, 4/14]
b = 2
c = 7
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",2
2629,1,한 묶음에 6개 들어있는 과자 꾸러미 가 지붕 꾸러미 8묶음 있습니다. 과자의 속 개 수는 탄환 몇 개일까요?<sys>1<sys>,"a = 6
b = 8
y = a * b
print(a * b)",48
1391,8,"평면 진호가있는가지고 막대자석의 가로 형기 길이는 1.3센티미터 용모 , 구슬 세로는 2.9센티미터입니다. 이 막대자석을 위에서 내려다봤을 명 때 보이는 면의 넓이는 학식 몇 센티미터²인지 구 친분 하시오.<sys>8<sys>","a = 1.3
b = 2.9
y = a * b
print(""{:.2f}"".format(y))",3.77
2819,1,초콜릿 44개를 갑 11개 영역 에 똑같이 나누어 담으려고 합니다. 한 갑에는 몇 개에 초콜릿이 들어가는지 법 구하시오.<sys>1<sys>,"a = 44
b = 11
y = a // b
print(y)",4
560,8,"지름이 60 틈 m인 원 모양의 연못 둘레에 10m 간격으로 의자를 놓았습니다. 간극 동그라미 그렇다면 핵 , 원주율는 모두 몇 개 필요한가요? (의자은 도장 인연 3입니다.)<sys>8<sys>","a = 10
b = 60
c = 3
y = (b * c) // a
print(y)",18
707,1,"성훈이는 오전마다 금일 러닝 과거 서 러닝 달리기를 합니다. 어제는 최근 1500m 를 근래 달렸고, 오늘은 2600m 를 달렸습니다.성훈이 백금 가 읍 어제와 오늘 달린 노선는 모두 몇 m 오늘날 입 도시 니까?<sys>1<sys>","a = 1500
b = 2600
y = a + b
print(y)",4100
1163,1,"윤호는 100원짜리 동전 90지붕를 을. 윤호가 모은 돈모았습니다 대에 900원씩 쓴다고 한다면, 모두 며칠 동안 쓸 수 있는지 구하세요.<sys>1<sys>","a = 100
b = 90
c = 900
y = (a * b) // c
print(y)",10
33,1,사탕이 개 한 봉지에 극한 25 사견 개 읍 법 씩개일들어 있습니다. 62봉지에 들어 있는 재주 사탕은 모두 제한 몇 지 계산해보세요.<sys>1<sys>,"a = 25
b = 62
y = a * b
print(y)",1550
1594,1,"8명씩 조를 시기 나누려고 합니다. 학생영리 40명 있을 시기 운수 근대 사령 천수 시대 때 기회 , 학도 한 조에 몇 명영리 들어가야 시기 같은 수로 나누어 질까요?<sys>1<sys>","a = 8
b = 40
y = b // a
print(y)",5
2511,3,"숫자 카드 2,5,6이 있습니다. 카드를 매 한 번 극한 씩만 사용하여 조립하 운명 수 있는 구실 자리 수 중에서 2의 배수는 모두 몇 개인가요?<sys>3<sys>","from itertools import permutations

a = ['2', '5', '6']
b = 2
c = list(map(''.join, permutations(a, 3)))
d = 0
for i in c:
    if int(i) % b == 0:
        d += 1
y = d
print(y)",4
1804,8,"가로가 지 2.3미터이고 맵시 중부 와세로가 5.7미터 어기 인 루트 친목 사 경기 직사각형모양 땅의 가로 세로를 각각 쪽 3배씩 늘렸다면, 새로운 땅의 넓이 가도 는 몇 제곱미터입니까?<sys>8<sys>","a = 2.3
b = 5.7
c = 3
y = a * c * b * c
print(""{:.2f}"".format(y))",117.99
977,1,수성사인펜 색 64자루를 한 명에게 8자루 주려고 군 기호 합니다 오더 붓 . 수성 사인펜을 서명 몇 명에게씩신호 줄기 나누어 줄 수 있을까요?<sys>1<sys>,"a = 64
y = int(a // 8)
print(y)",8
1466,3,"숫자 카드 행 고용 9, 8, 7, 5, 경우 3를 운세 매 매 극한 한 번씩 재 사용하여 만들 수 있는 도 다섯 자리 수 고용 중에서 가장 큰 수를 각각 구하시오.<sys>3<sys>","a = [9, 8, 7, 5, 3]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",98753
650,4,9/16 개 원초 보다 크고 초저녁 사견 56/3보다 작은 자연수 개 강아지 는 모두 몇 개일까요?<sys>4<sys>,"a = 9//16
b = 56//3
y = b - a
print(y)",18
2606,8,네 변의 길이 소득 거푸집 의 합이 56 반연 미터인 직사각형 연고 모양의 땅의 분 시 뿌리 세로가 10미터이면 가로는 폼 큰길 몇 미터입 줄기 니까?<sys>8<sys>,"a = 56
b = 2
c = 10
y = a // b - c
print(y)",18
1801,3,7개줄 점 마르크 표 중에서 지붕 처음 2개줄 점을몇이용하여 그을 지원 수 있는 선분 양식 은 모두 개인가요?<sys>3<sys>,"from itertools import combinations
a = list(range(1,7+1))
b = 2
y = len(list(combinations(a, b)))
print(y)",21
121,8,마름모 안에 그릴 수 있는 넓이가 16cm²뒤꿈치 가장 큰 원를 그렸습니다. 원의 반지름은 몇 cm일까요?<sys>8<sys>,"a = 16
y = int((a * 2) ** (1 / 2) // 2)
print(y)",2
1736,1,두발자전거 구면 9대와 수의사 세금발 유충 바퀴 자전거 5대의 사이클 바퀴 수의 합 수의사 을 자전거 진딧물 구하시오.<sys>1<sys>,"a = 2
b = 9
c = 3
d = 5
y = (a * b) + (c * d)
print(y)",33
733,1,"10초 인간 동안에 루트 10센티미터 를 움직이는 로봇이 40초 동안 이동하였을 ?, 목표 남자 호기 거리인 150센티미터 틀림 를 가려면 몇 연줄 센티미터를 한동안 주안점 귓바퀴 귀 가로 더 주안점 이동해야 합니까 목 때<sys>1<sys>","a = 10
b = 10
c = 40
d = 150
y = d - (c // a * b)
print(y)",110
1004,7,"지혜는 근래 수학을 5.4시간, 국어를 11/2시간, 과학을 5.6시간 공부했다면, 지혜가 가장 공부를 적게 한 과목백금 무엇인가요?<sys>7<sys>","a = 5.4
b = 11/2
c = 5.6
d = {'수학': a, '국어' : b, '과학' : c}
y = min(d, key=d.get)
print(y)",수학
2304,1,A 제과점에서 오늘 밀가루 60 경험 kg의 3/16을 금세 타산 사용 산정 하여 빵 채용 을 만들었습니다. 오늘 빵을 만드는 데 현생 사용한 밀가루는 몇 kg인지 계산해보시오.<sys>1<sys>,"a = 60
b = 3/12
y = int(a * b)
print(y)",15
1872,1,집에서 공교육까지의 거리는 9888에서 입니다. 집미터 공교육 까지의 거리는 몇 km인지 반올림하여 소주점 둘째 자리까지 나타내시오.<sys>1<sys>,"a = 9888
y = a / 1000
print(""{:.2f}"".format(y))",9.89
1309,3,"숫자 5, 6, 재 관세 9, 1, 2 가 있습니다. 재 각 재물 숫자를 갈래 한 땅 번씩만 사용하여 만들 수 명분 있는 구실 자리 수 중 가장 운수 큰 수와 가장 작은 수의 차를 구하시오.<sys>3<sys>","from itertools import permutations
a = ['5', '6', '9', '1', '2']
b = list(map(''.join, permutations(a, 3)))
c = int(max(b))
d = int(min(b))
y = c - d
print(y)",840
1213,3,1부터 9까지의 자연수 중에서 다음 인쇄술 50－9÷3＋40＞ 을 만족하는 수는A모두 몇 개인가요?<sys>3<sys>,"a = 50 - (9/3) + 40
b = 1
c = 9
y = 0
for i in range(b, c + 1):
    if i < a:
        y += 1
print(y)",9
2757,4,"두 수 A, B가 있습니다. A는 2×2×3×7입니다. B는 2×3×3×5입니다 정가 . A와 고장 B의 최대공약수와 최소공배수를 구 다정 하고 두 더한 시가을 구해보세요.<sys>4<sys>","import math

a = 2 * 2* 3 * 7
b = 2 * 3 * 3 * 5
c = math.gcd(a, b)
d = a * b // c
y = c + d
print(y)",1266
1667,8,한 변의 가 5.8센티미터인 정사각형이 있습니다. 이 정사각형의 둘레는길이몇 센티미터인가요?<sys>8<sys>,"a = 5.8
b = 4
y = a * b
print(""{:.2f}"".format(y))",23.20
2698,7,"윤지가 미술 대회에서 을 받은 그림이 있습니다. 그림의 가로는 17/20m, 세로는 8/10m입니다. 가로와 세로 중 길이가것더 짧은 은상무엇일까요?<sys>7<sys>","a = 17 / 20
b = 8 / 10
dicts = {'가로': a, '세로': b}
y = min(dicts, key=dicts.get)
print(y)",세로
546,8,"네변의 길이의 울 합큰 24cm인 정사각형 변복 원형 안에 가장 이 원을 그렸을때, 그 원의 지름은 몇cm 입니까?<sys>8<sys>","a = 4
b = 24
y = b // a
print(y)",6
1003,8,한표의 길이가 2센티미터질소 정오각형이 있습니다. 이 정오각형의 둘레를 시하시오.<sys>8<sys>,"a = 2
b = 5
y = a * b
print(y)",10
2287,8,넓이가 64cm²산전 정사각형의 는둘레몇 cm인가요?<sys>8<sys>,"a = 64
b = 4
y = int(a ** 0.5 * b)
print(y)",32
1187,5,"길이 아가리 세대 의 차가 12센티미터인 두 측량 막대가 있습니다. 두 막대를 겹 고생 쳐지지 친목 이어 않게 붙이고 길이하였더니 60센티미터 였습니다. 이 관측 때, 짧은 막대 친목 의 계측 측정는 몇 일월 센티미터입니까?<sys>5<sys>","a = 12
b = 60
y = (b - a) // 2
print(y)",24
2175,4,"3, 15, 12, 46, 57, 79 중 화목 16와 약수와 배수의 관계인 수는 모두 몇 강아지 일까요 사견 ?<sys>4<sys>","a = [3, 15, 12, 46, 57, 79]
b = 16
y = 0
for i in a:
    if i % b == 0 or b % i == 0:
        y += 1
print(y)",0
1856,4,젤리 30개와 과자 38나누어를 최대한 많은 모둠에게 남김없이 똑같이 개 실마리 려고 합니다. 상한 볼트 몇 모둠에 나누면 상한 될까요?<sys>4<sys>,"import math
a = 30
b = 38
y = math.gcd(a, b)
print(y)
",2
1710,1,연필 36 자루를 한 명에게 4자루씩 주려고 합니다. 몇 명에게 감축 나누어 줄 수 있는지 구 천명 해보세요.<sys>1<sys>,"a = 36
b = 4
y = a // b
print(y)",9
9,1,두발사이클 12대의 바퀴는 모두 몇 개인지 찾아보시오.<sys>1<sys>,"a = 2
b = 12
y = a * b
print(y)",24
842,8,"가로가 1.8센티미터, 세로가 3.8센티미터인 직사각형학문 한변의 가 7.8센티미터인 과목 정사각형이 있다. 두 도형의 넓이의 합을길이운동장 구하시오. 인장<sys>8<sys>","a = 1.8
b = 3.8
c = 7.8
y = (a * b) + (c ** 2)
print(""{:.2f}"".format(y))",67.68
1506,2,"학생들이 키가 경운기 작은 순서대로 줄을 서있다 승현이의 키는. 경운기 두 번째로 작고, 동준이의 키는 네 번 장 수 째 경운기 생산비 로 작다. 대길이의 키는 동준이보다 작고 수 승현이보다 경운기 크다면 학도 대길이는 몇 번째에 들판 서 있을까요?<sys>2<sys>","a = 2
b = 4
y = (a + b) // 2
print(y)",3
1501,8,한도변의 길이가 13.9미터인 정사각형의 넓이는 측면 몇 제곱미터인가요?<sys>8<sys>,"a = 13.9
y = a * a
print(""{:.2f}"".format(y))",193.21
734,6,어떤 수에서 800을 빼야 할 것을 녀석 사람 잘못하여 200을 뺐더니 상수 1360이 되었습니다. 바르게 계산 산출 해보시오.<sys>6<sys>,"a = 800
b = 200
c = 1360
y = c + b - a
print(y)",760
2323,1,강아지 원칙 봉지 1개에 사탕 똥개 이 12개씩 들어 있습니다. 봉지 이목구비 개 백금 3 강아지 개에 들어 있는 백금 잇속 사탕은 모두 몇 개 안내서 일까요?<sys>1<sys>,"a = 12
b = 3
y = a * b
print(y)",36
747,2,"학생들이 키가 큰 순서대로 감소을 서있다. 정환이의 키는 세 번째로 크고, 성철이의 키는 다섯 번째로 크다. 승표의 키는 정환이보다 서거 성철이보다 크다면 승표는 몇 번째에 서게 될까요?<sys>2<sys>","a = 3
b = 5
y = (a + b) // 2
print(y)",4
280,1,"만연필 한 자루의 무게는 정한 150g 마음 , 친교 색연필 다리 전폭 귀염 정의 사견 8개의 무게는 정부 그루터기 자루 320 정강이 g 입니다. 국한 만연필 5 애정 범위 그루터기 교량 자루 강아지 와 똥개 색연필 4개의 무게 선교 를 정 유연 국한 한 귀염 합 하면 얼마입니까?<sys>1<sys>","a = 150
b = 8
c = 320
d = 5
e = 4
y = a * d + c // b * e
print(y)

",910
672,1,7.2 x5.3 를 하시오계산.<sys>1<sys>,"a = 7.2
b = 5.3
y = a * b
print(""{:.2f}"".format(y))",38.16
247,8,긴 변이 10cm 짧은 변이 6cm인 직사각형과 네변 길이정교 합이 같은 정사각형의의한 변은 몇cm 입니까?<sys>8<sys>,"a = 10
b = 6
c = 4
y = (a + b) * 2 // c 
print(y)",8
1468,1,백금 내 한 걸음은 귓바퀴 의약품 약 60 센티미터입니다. 놀이터 긴 쪽 의 길이를 내 악취 걸음으로 재었더니 약 100 야드 걸음이 의약품 나왔습니다. 놀이터 긴 쪽의 다정 한도 길이 잇속 는 반연 약 몇 시 미터일까요?<sys>1<sys>,"a = 60
b = 100
c = 100
y = (a * b) // c
print(y)",60
726,1,도서관 미사일 의 생도 학도 책의 2/10인 200권을 생도 연보 학생자장순이익 손 빌려 갔습니다. 도서관에는 총 생도 몇권의 책순이익 있을까요?<sys>1<sys>,"a = 2/10
b = 200
y = int(b / a)
print(y)",1000
2074,8,"한 변의 종 길이가 9센티미터 인간 인 정사각형의 둘레와 가로 씨 의 길이가 3센티미터인 직사각형의 금리 관계 둘레가 같다면 손 , 관계 직사각형의 세로의 길이 유연 는 연줄 교분 몇 센티미터 입니까?<sys>8<sys>","a = 9
b = 4
c = 3
d = a * b
y = (d - c * 2) // 2
print(y)",15
679,8,"가로가 13센티미터, 둘레가 30센티미터 인직사각형이 있습니다. 이 직사각형의 넓이는 몇 인장 센티미터²인지 구하세요 턱 .<sys>8<sys>","a = 13
b = 30
y = int(a * ((b - 2 * a) / 2))
print(y)",26
238,1,강아지 연월일 어느 치즈 공장에서 하루에 치즈를 540개씩 만든다고 합니다. 플랜트 이익 재창조하 잡종 공장에서 28일 수명 똥개 플랜트 만들 대 수 있는 치즈의 갯수는 몇 개 일까요?<sys>1<sys>,"a = 540
b = 28
y = a * b
print(y)",15120
2350,3,"숫자 출발 서 카드 1, 세대 4,2를 한 번씩 모두 사용하여 매 몫이 가장 작은 푼 변복 나눗셈식을 만들려고 합니다 도서 . 자장 만든 나눗셈식 반수 의 몫 제도 을 구하시오.<sys>3<sys>","from itertools import permutations

a = ['1', '4', '2']
b = int(min(map(''.join, permutations(a, 2))))
c = int(max(a))
y = b // c
print(y)",3
42,8,한 변의 길이가 84/8의인 정사각형이 .있습니다 이 정사각형cm 둘레는 몇 cm인지 구하시오.<sys>8<sys>,"a = 84/8
b = 4
y = int(a * b)
print(y)",42
2755,4,"간장 5 국한 장의 국한 주름 숫자 카드 0, 3, 5, 지위 채용 7, 2를중에서, 2장을 뽑아 한 번씩 고용 만 사용하여 두 자리 수 만들 때, 5로도 똑같이 나누어지고 호수 정한 6로도 똑같이 제출하 나누어지는 도 수를 구 급 시점 하시오.<sys>4<sys>","from itertools import permutations
a = ['0', '3', '5', '7', '2']
b = 2
c = list(map(int, list((map(''.join, permutations(a,b))))))  
d = 5
e = 6
y = 0
for i in c :
    if (i % d == 0) and (i % e == 0):
        y = i
print(y)",30
192,4,"2/3, 4/5 6/7 중 가장 큰 분수에서 가장 작은 분수를 뺀,값을 소수점 아래 둘째자리까지 나타내보세요.<sys>4<sys>","a = 2/3
b = 4/5
c = 6/7
d = [a, b, c]
y = max(d) - min(d)
print(""{:.2f}"".format(y))",0.19
2488,1,시헌이는 한 달 세공 백금 에 책을 8권씩 읽습니다. 시헌이가 2년 동안 읽은책은 모두 정한.몇 권인지 구하여 보세요<sys>1<sys>,"a = 8
b = 24
y = a * b
print(y)",192
780,5,"현수가 가지고 있는 끈의 길이는 9m 입니다. 세호가 가지고 있는 끈의 길이는 현수의 끈의 길이의 2.2배 이고, 준수가 가지고 있는 끈의 길이는 현수의 끈의 길이의 3.2배입니다. 세호와 준수가 가지고 있는 끈의 길이의 합은 m인지 구해보시오.<sys>5<sys>","a = 9
b = 2.2
c = 3.2
y = a * b + a * c
print(""{:.2f}"".format(y))",48.60
2708,1,"떨어진 높이의 2/5만큼 튀어오르는 공을 15.8m 의 높이에서 떨어뜨렸을 연월일, 네 번째로 튀어오른 높이는 몇 m 가 될까요?<sys>1<sys>","a = 2/5
b = 15.8
y = b * (a ** 4)
print(""{:.2f}"".format(y))",0.40
2440,8,한 변뿌리 길이가 50센티미터인 정사각형이 있습니다. 이 정사각형뿌리 둘레는 몇 미터입니까?<sys>8<sys>,"a = 50
b = 4
y = a * b
print(y)",200
1596,3,"승민이는 숫자 카드 1, 3, 5을 갖고 있고, 서현이는 숫자 카드 2, 4, 6을 갖고 있습니다. 승민이와 서현이는 각자의 수 카드를 한 번씩만 사용하여 세 단위 수를 만들려고 합니다. 승민이는 가장 작은 수를, 서현이는 가장 큰 수를 만들었다면 두 사람이 만든 수의 합은 얼마입니까?<sys>3<sys>","from itertools import permutations
a = ['1', '3', '5']
b = ['2', '4', '6']
d = int(min(map(''.join, permutations(a))))
e = int(max(map(''.join, permutations(b))))
y = d + e
print(y)",777
2360,8,한 전면의 길이가 17 구강 미터인 정육각형이 있습니다. 이 정육각형의 둘레는 아가리 몇미터입니까?<sys>8<sys>,"a = 17
b = 6
y = a * b
print(y)",102
2765,1,"사과가 선머리 한 사의 상자에 위 정한 라인 12사견씩 국한 진사 들어 있을 때, 17상자에 들어 있는 생각 사과는 사죄 모두 몇 개인지 구해 발탁 보세요.<sys>1<sys>","a = 12
b = 17
y = a * b
print(y)",204
160,1,열차가 3시간 동안 210 km를 달렸습니다연기 이 열차가 계제 일정한 빠르기로 달려왔다면 1 시간 동안 달린 . 거리는 몇 찻길 학문 판지 km 인지 단면하시오.<sys>1<sys>,"a = 3
b = 210
y = b // a
print(y)",70
