,class,problem,code,answer,semantics
945,1,지우는 붙임딱지를 한 상자에 20장씩 넣어서 5상자 모았습니다. 붙임딱지를 999장 모으려면 몇 장을 더 모아야 하는지 구하세요.,"a = 20
b = 5
c = 999
y = c - (a * b)
print(y)",899,지우 는 붙임 딱지 를 한 상자 에 20 장 씩 넣 어서 5 상자 모았 습니다 . 붙임 딱지 를 999 장 모으 려면 몇 장 을 더 모아야 하 는지 구하 세요 .
946,1,일정한 빠르기로 2시간 36분 동안 200km를 가는 자동차가 있습니다. 이 자동차는 한 시간 동안 몇 km를 갈 수 있는지 구하세요.,"a = 2.6
b = 200
y = b / a
print(y)",76.92,일정 한 빠르기 로 2 시간 36 분 동안 200 km 를 가 는 자동차 가 있 습니다 . 이 자동차 는 한 시간 동안 몇 km 를 갈 수 있 는지 구하 세요 .
947,5,"두 수A,B의 합은 34이고 차는 4입니다. 두 수 A,B의 곱을 구하시오.","a = 34
b = 4
y = ((a + b) / 2) * (a - ((a + b) / 2))
print(y)",285,"두 수 A , B 의 합 은 34 이 고 차 는 4 입니다 . 두 수 A , B 의 곱 을 구하 시 오 ."
948,8,한 모서리의 길이가 3센티미터인 정육면체가 있습니다. 이 정육면체의 모든 모서리의 길이의 합은 몇 센티미터입니까?,"a = 3
y = a * 12
print(y)",36,한 모서리 의 길이 가 3 센티미터 인 정육면체 가 있 습니다 . 이 정육면체 의 모든 모서리 의 길이 의 합 은 몇 센티미터 입니까 ?
949,1,크레파스가  56 자루 있습니다. 남학생 4 명과 여학생 8 명이 각각 3자루씩 나누어 가졌습니다. 남은 색연필은 몇 자루가 될까요?,"a = 56
b = 4
c = 8
d = 3
y = a - ((b + c) * d)
print(y)",20,크레파스 가 56 자루 있 습니다 . 남학생 4 명 과 여학생 8 명 이 각각 3 자루 씩 나누 어 가졌 습니다 . 남 은 색연필 은 몇 자루 가 될까요 ?
950,8,둘레가 44센티미터인 직사각형의 가로가 12센티미터 라면 세로는 몇 센티미터 입니까?,"a = 44
b = 12
y = (a - b * 2) / 2
print(y)",10,둘레 가 44 센티미터 인 직사각 형 의 가로 가 12 센티미터 라면 세로 는 몇 센티미터 입니까 ?
951,1,"아버지의 한 뼘은 20 센티미터입니다. 방의 길이를 아버지의 뼘으로 재었더니 약 30뼘이였다고하면, 방의 길이는 약 몇 미터일까요?","a = 20
b = 30
c = 100
y = (a * b) // c
print(y)",6,"아버지 의 한 뼘 은 20 센티미터 입니다 . 방 의 길이 를 아버지 의 뼘 으로 재 었 더니 약 30 뼘 이 였 다고 하 면 , 방 의 길이 는 약 몇 미터 일까요 ?"
952,2,"학교에서 국어, 수학, 영어의 순서로 시험을 봤습니다. 처음으로 시험을 본 과목은 무엇입니까?","a = ['국어', '수학', '영어']
b = 1
y = a[b - 1]
print(y)",국어,"학교 에서 국어 , 수학 , 영어 의 순서 로 시험 을 봤 습니다 . 처음 으로 시험 을 본 과목 은 무엇 입니까 ?"
953,1,은솔이의 키는 147.5 cm 입니다. 은지의 키가 은솔이 의 키의 1.08 배라면 은지의 키는 몇 cm 입니까?,"a = 147.5
b = 1.08
y = a * b
print(y)",159.3,은솔 이 의 키 는 147 . 5 cm 입니다 . 은지 의 키 가 은솔 이 의 키 의 1 . 08 배 라면 은지 의 키 는 몇 cm 입니까 ?
954,8,원 A의 지름은 28센티미터이고 원 B의 지름은 원 A의 반지름과 같습니다. 두 원의 반지름의 합은 몇 센티미터인지 구하시오.,"a = 28
b = a / 2
y = b + b / 2
print(y)",21,원 A 의 지름 은 28 센티미터 이 고 원 B 의 지름 은 원 A 의 반지름 과 같 습니다 . 두 원 의 반지름 의 합 은 몇 센티미터 인지 구하 시 오 .
955,1,기준이는 색종이를 100장씩 9묶음 가지고 있습니다. 기준이가 가지고 있는 색종이는 몇 장인지 구해보시오.,"a = 100
b = 9
y = a * b
print(y)",900,기준 이 는 색종이 를 100 장 씩 9 묶음 가지 고 있 습니다 . 기준 이 가 가지 고 있 는 색종이 는 몇 장 인지 구해 보 시 오 .
956,8,넓이가 111센티미터²인 직사각형이 있습니다. 이 직사각형의 가로가 37센티미터 이면 세로는 몇 센티미터 입니까?,"a = 111
b = 4
c = 37
y = a / c
print(y)",3,넓이 가 111 센티미터 ² 인 직사각형 이 있 습니다 . 이 직사각 형 의 가로 가 37 센티미터 이 면 세로 는 몇 센티미터 입니까 ?
957,1,가게에서 3420원짜리 쌀가루를 한 봉지 샀습니다. 1000원짜리 지폐를 몇 개내야 살 수 있을까요?,"from math import ceil

a = 3420
b = 1000
y = ceil(a / b)
print(y)",4,가게 에서 3420 원 짜리 쌀가루 를 한 봉지 샀 습니다 . 1000 원 짜리 지폐 를 몇 개 내 야 살 수 있 을까요 ?
958,8,한 변의 길이가 7센티미터인 정오각형이 있습니다. 이 정오각형의 둘레의 길이를 구하세요.,"a = 7
b = 5
y = a * b
print(y)",35,한 변의 길이 가 7 센티미터 인 정오각형 이 있 습니다 . 이 정오각형 의 둘레 의 길이 를 구하 세요 .
959,6,어떤 수에 123를 곱해야 할 것을 잘못하여 12.3을 곱했습니다. 바르게 계산한 값은 잘못 계산한 값의 몇 배 일까요?,"a = 123
b = 12.3
y = a / b
print(y)",10,어떤 수 에 123 를 곱해야 할 것 을 잘못 하 여 12 . 3 을 곱했 습니다 . 바르 게 계산 한 값 은 잘못 계산 한 값 의 몇 배 일까요 ?
960,5,"10000이 1, 1000이 A, 100이 3, 10이 5, 1이 6이면 12356입니다. 다음을 만족하는 A를 구하시오.","a = 1 * 10000
b = 3 * 100
c = 5 * 10
d = 6 * 1
e = 12356
f = 1000
g = e - (a + b + c + d)
y = g // f
print(y)",2,"10000 이 1 , 1000 이 A , 100 이 3 , 10 이 5 , 1 이 6 이 면 12356 입니다 . 다음 을 만족 하 는 A 를 구하 시 오 ."
961,3,"4장의 수 카드 2 , 5 , 6 , 9가 있습니다. 이중에서, 2장을 뽑아 A.B 형태의 소수를 만들려고 한다면, 만들 수 있는 소수 중에서 가장 큰 수와 가장 작은 수의 합을 구하세요.","from itertools import permutations

a = ['2', '5', '6', '9']
b = int(max(map(''.join, permutations(a, 2)))) / 10
c = int(min(map(''.join, permutations(a, 2)))) / 10
y = b + c
print(y)",12.10,"4 장 의 수 카드 2 , 5 , 6 , 9 가 있 습니다 . 이 중 에서 , 2 장 을 뽑 아 A . B 형태 의 소수 를 만들 려고 한다면 , 만들 수 있 는 소수 중 에서 가장 큰 수 와 가장 작 은 수 의 합 을 구하 세요 ."
962,8,한 변의 길이가 12cm인 정십각형이 있습니다. 이 도형의 둘레는 몇 cm일까요?,"a = 12
b = 10
y = a * b
print(y)",120,한 변의 길이 가 12 cm 인 정 십각형 이 있 습니다 . 이 도형 의 둘레 는 몇 cm 일까요 ?
963,1,둘레가 310 m 인 운동장이 있습니다. 이 운동장을 5바퀴 돌면 모두 몇 m 를 달리게 되나요?,"a = 310
b = 5
y = a * b
print(y)",1550,둘레 가 310 m 인 운동장 이 있 습니다 . 이 운동장 을 5 바퀴 돌 면 모두 몇 m 를 달리 게 되 나요 ?
964,8,"둘레가 같은 정칠각형과 정구각형이 있습니다. 정칠각형의 한 변의 길이가 9센티미터일 때, 정구각형의 한 변의 길이는 몇 센티미터인가요?","a = 7
b = 9
c = 9
y = a * c / b
print(y)",7,"둘레 가 같 은 정 칠각형 과 정구 각 형 이 있 습니다 . 정칠 각 형 의 한 변의 길이 가 9 센티미터 일 때 , 정구 각 형 의 한 변의 길이 는 몇 센티미터 인가요 ?"
965,1,20에서 4과 7의 곱을 9로 나눈 몫을 뺀 후 10을 더한 수는 얼마일까요?,"a = 20
b = 4
c = 7
d = 9
e = 10
y = a - (b * c // d) + e
print(y)",27,20 에서 4 과 7 의 곱 을 9 로 나눈 몫 을 뺀 후 10 을 더한 수 는 얼마 일까요 ?
966,8,"가로가 13센티미터 , 세로가 5센티미터 인 직사각형이 있습니다. 이 직사각형과 둘레가 같은 정사각형이 있습니다. 이 정사각형의 한 변의 길이는 몇 센티미터 입니까?","a = 13
b = 5
c = 4
y = (a + b) * 2 / c
print(y)",9,"가로 가 13 센티미터 , 세로 가 5 센티미터 인 직사각형 이 있 습니다 . 이 직사각 형 과 둘레 가 같 은 정사각형 이 있 습니다 . 이 정사각형 의 한 변의 길이 는 몇 센티미터 입니까 ?"
967,1,7kg의 사과가 들어 있는 상자에 350g의 사과 3개를 더 넣었습니다. 상자에 들어 있는 사과의 무게는 모두 몇 g일 지 계산해보시오.,"a = 7000
b = 350
c = 3
y = a + b * c
print(y)",8050,7 kg 의 사과 가 들 어 있 는 상자 에 350 g 의 사과 3 개 를 더 넣 었 습니다 . 상자 에 들 어 있 는 사과 의 무게 는 모두 몇 g 일 지 계산 해 보 시 오 .
968,1,3.4보다 7.2 큰 수는 얼마인지 구해보시오.,"a = 3.4
b = 7.2
y = a + b
print(y)",10.60,3 . 4 보다 7 . 2 큰 수 는 얼마 인지 구해 보 시 오 .
969,1,연필이 4상자 있습니다. 연필 한상자에는 12자루가 들어있습니다. 연필은 모두 몇자루인지 구하시오.,"a = 4
b = 12
y = a * b
print(y)",48,연필 이 4 상자 있 습니다 . 연필 한 상자 에 는 12 자루 가 들 어 있 습니다 . 연필 은 모두 몇 자루 인지 구하 시 오 .
970,6,어떤 수에 42를 곱하고 5로 나누어야 하는데 실수로 42를 어떤 수로 나누고 5를 곱하였더니 35가 되었습니다. 계산을 바르게 하였다면 나머지는 얼마인가?,"a = 42
b = 5
c = 42
d = 5
e = 35
y = ((e / d * c) * a) % b
print(y)",3,어떤 수 에 42 를 곱하 고 5 로 나누 어야 하 는데 실수 로 42 를 어떤 수 로 나누 고 5 를 곱하 였 더니 35 가 되 었 습니다 . 계산 을 바르 게 하 였 다면 나머지 는 얼마 인가 ?
971,8,"지름이 96센티미터 인 원 안에 반지름이 8센티미터 인 원을 겹치지 않게 그리려고 한다면, 원을 총 몇 개까지 그릴 수 있습니까?","a = 96
b = 8
c = 2 * b
y = int(a / c)
print(y)",6,"지름 이 96 센티미터 인 원 안 에 반지름 이 8 센티미터 인 원 을 겹치 지 않 게 그리 려고 한다면 , 원 을 총 몇 개 까지 그릴 수 있 습니까 ?"
972,6,"어떤 수에서 57를 뺐더니 95가 되었다면, 어떤 수는 얼마입니까?","a = 57
b = 95
y = b + a
print(y)",152,"어떤 수 에서 57 를 뺐 더니 95 가 되 었 다면 , 어떤 수 는 얼마 입니까 ?"
973,5,"310, A, 330 수 배열의 규칙에 맞게 A 알맞은 수를 써넣으시오.","a = 310
b = 330
c = a - b
y = b + c / 2
print(y)",320,"310 , A , 330 수 배열 의 규칙 에 맞 게 A 알맞 은 수 를 써 넣 으시 오 ."
974,1,딸기잼을 15L를 2.3L씩 병에 나누어 담을 때 나누어 담고 남는 딸기잼은 몇 L인지 구하세요.,"a = 15
b = 2.3
c = a // b
y = a - b * c
print(y)",1.20,딸기 잼 을 15 L 를 2 . 3 L 씩 병 에 나누 어 담 을 때 나누 어 담 고 남 는 딸기 잼 은 몇 L 인지 구하 세요 .
975,7,"수환이의 책가방 무게는 2.8kg이고, 지영이의 책가방 무게는 3.6kg입니다. 수환이와 지영이 중 책가방이 더 가벼운 사람은 누구일지 찾아보시오.","dicts = {""수환"": 2.8, ""지영"": 3.6}
y = min(dicts, key=dicts.get)
print(y)",수환,"수환 이 의 책가방 무게 는 2 . 8 kg 이 고 , 지영 이 의 책가방 무게 는 3 . 6 kg 입니다 . 수환 이 와 지영 이 중 책가방 이 더 가벼운 사람 은 누구 일지 찾아보 시 오 ."
976,1,"소유네 반은 한 모둠에 5명씩 10모둠이라면, 소유네 반 학생은 모두 몇 명인지 구하세요.","a = 5
b = 10
y = a * b
print(y)",50,"소유 네 반 은 한 모둠 에 5 명 씩 10 모둠 이 라면 , 소유 네 반 학생 은 모두 몇 명 인지 구하 세요 ."
977,1,수성사인펜 64자루를 한 명에게 8자루씩 주려고 합니다. 수성 사인펜을 몇 명에게 나누어 줄 수 있을까요?,"a = 64
y = a // 8
print(y)",8,수성 사인펜 64 자루 를 한 명 에게 8 자루 씩 주 려고 합니다 . 수성 사인펜 을 몇 명 에게 나누 어 줄 수 있 을까요 ?
978,6,"어떤 수에 100을 곱했습니다. 결과가 300이라면, 어떤 수는 얼마입니까?","a = 100
b = 300
y = b / a
print(y)",3,"어떤 수 에 100 을 곱했 습니다 . 결과 가 300 이 라면 , 어떤 수 는 얼마 입니까 ?"
979,6,어떤 수를 4로 나누어야 할 것을 잘못하여 8로 나누었더니 3이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 4
b = 8
c = 3
y = b * c / a 
print(y)",6,어떤 수 를 4 로 나누 어야 할 것 을 잘못 하 여 8 로 나누 었 더니 3 이 되 었 습니다 . 바르 게 계산 하 면 얼마 입니까 ?
980,1,"책장의 무게는 12kg 이고, 책의 무게는 0.3 kg라면, 책장의 무게는 책의 무게의 몇 배입니까?","a = 12
b = 0.3
y = a / b
print(y)",40,"책장 의 무게 는 12 kg 이 고 , 책 의 무게 는 0 . 3 kg 라면 , 책장 의 무게 는 책 의 무게 의 몇 배 입니까 ?"
981,1,"윤정이네 반은 남학생이 17명, 여학생이 14명입니다. 윤정이네 반 학생 중 동생이 있는 학생이 12명이라면 동생이 없는 학생은 몇 명일까요?","a = 17
b = 14
c = a + b
d = 12
y = c - d
print(y)",19,"윤정이 네 반 은 남학생 이 17 명 , 여학생 이 14 명 입니다 . 윤정이 네 반 학생 중 동생 이 있 는 학생 이 12 명 이 라면 동생 이 없 는 학생 은 몇 명 일까요 ?"
982,1,윤주는 색종이 60장을 가지고 있었습니다. 이 중에서 몇장을 오빠에게 주었더니 40장이 남았습니다. 윤주는 오빠에게 색종이 몇장을 주었는지 구하시오.,"a = 60
b = 40
y = a - b
print(y)",20,윤주 는 색종이 60 장 을 가지 고 있 었 습니다 . 이 중 에서 몇 장 을 오빠 에게 주 었 더니 40 장 이 남 았 습니다 . 윤주 는 오빠 에게 색종이 몇 장 을 주 었 는지 구하 시 오 .
983,1,"집에서 도서관까지의 거리는 55/23 km이고, 은행까지의 거리는 3.15 km라고 한다면, 은행은 도서관보다 집에서 얼마나 멀까요?","a = 55/23
b = 3.15
y = b - a
print(y)",0.76,"집 에서 도서관 까지 의 거리 는 55 / 23 km 이 고 , 은행 까지 의 거리 는 3 . 15 km 라고 한다면 , 은행 은 도서관 보다 집 에서 얼마나 멀 까요 ?"
984,7,"빵을 만드는 데 밀가루를 민수는 3/10봉지, 진석이는 1/3봉지 사용했습니다. 누가 밀가루를 더 많이 사용했는지 구해 보시오.","a = 3/10
b = 1/3
dicts = {'민수': a, '진석': b}
y = max(dicts, key=dicts.get) 
print(y)",진석,"빵 을 만드 는 데 밀가루 를 민수 는 3 / 10 봉지 , 진석 이 는 1 / 3 봉지 사용 했 습니다 . 누가 밀가루 를 더 많이 사용 했 는지 구해 보 시 오 ."
985,7,"냉장고에 물이 4/9리터 있고, 우유가 3/7리터 있다면, 물과 우유 중 무엇이 더 많이 있습니까?","a = 4 / 9
b = 3 / 7
dicts = {'물': a, '우유': b}
y = max(dicts, key=dicts.get)
print(y)",물,"냉장고 에 물 이 4 / 9 리터 있 고 , 우유 가 3 / 7 리터 있 다면 , 물 과 우유 중 무엇 이 더 많이 있 습니까 ?"
986,7,"자동차 공장에서 1월에는 자동차 628대, 2월에는 자동차 555대를 만들었다면, 1월과 2월 중 몇 월에 자동차를 더 많이 만들었는지 구하세요.","a = 628
b = 555
dicts = {""1"": a, ""2"": b}
y = max(dicts, key=dicts.get)
print(y)",1,"자동차 공장 에서 1 월 에 는 자동차 628 대 , 2 월 에 는 자동차 555 대 를 만들 었 다면 , 1 월 과 2 월 중 몇 월 에 자동차 를 더 많이 만들 었 는지 구하 세요 ."
987,5,"0.1이 A개인 수는 0.6이고, 0.8는 0.1이 B개인 수라고 할때, A와 B의 합을 구하시오.","a = 0.1
b = 0.6
c = 0.8
y = c / a + b / a
print(y)",14,"0 . 1 이 A 개인 수 는 0 . 6 이 고 , 0 . 8 는 0 . 1 이 B 개인 수 라고 할 때 , A 와 B 의 합 을 구하 시 오 ."
988,5,"6의 배수인 어떤 수가 있습니다. 이 수의 약수를 모두 더하였더니 72가 되었다면, 어떤 수는 얼마일까요?","a = 6
b = 72

for i in range(1, 100):
    c = a * i
    d = 0
    for k in range(1, c + 1):
        if c % k == 0:
            d += k
    if d == b:
        y = c
        break
print(y)",30,"6 의 배수 인 어떤 수 가 있 습니다 . 이 수 의 약수 를 모두 더 하 였 더니 72 가 되 었 다면 , 어떤 수 는 얼마 일까요 ?"
989,4,"4개의 숫자 2, 3, 4, 5 중에서 50/60을 약분하려고 할 때 분모와 분자를 나눌 수 없는 수의 개수를 구하세요.","a = [2, 3, 4, 5]
b = 50
c = 60
y = 0
for i in a:
    if b % i != 0 or c % i != 0:
        y += 1
print(y)",2,"4 개 의 숫자 2 , 3 , 4 , 5 중 에서 50 / 60 을 약분 하 려고 할 때 분모 와 분자 를 나눌 수 없 는 수 의 개수 를 구하 세요 ."
990,1,100－45÷5＋46를 계산하세요.,"a = 100
b = 45
c = 5
d = 46
y = a - b / c + d
print(y)",137,100 － 45 ÷ 5 ＋ 46 를 계산 하 세요 .
991,8,한변의 길이가 8센티미터인 정육각형의 모든 변의 합을 구하시오.,"a = 8
b = 6
y = a * b
print(y)",48,한 변의 길이 가 8 센티미터 인 정육각형 의 모든 변의 합 을 구하 시 오 .
992,1,한 사람이 한 시간에 종이꽃을 6개씩 만들 수 있습니다. 1명이 종이꽃 90개를 만들려면 몇 시간이 걸립니까?,"a = 6
b = 90
y = b / a
print(y)",15,한 사람 이 한 시간 에 종이꽃 을 6 개 씩 만들 수 있 습니다 . 1 명 이 종이꽃 90 개 를 만들 려면 몇 시간 이 걸립니까 ?
993,8,"네 변의 길이의 합이 50cm 인 직사각형의 가로가 12cm 이면, 세로는 몇 cm 입니까?","a = 50
b = 12
y = (a - b * 2) / 2
print(y)",13,"네 변의 길이 의 합 이 50 cm 인 직사각 형 의 가로 가 12 cm 이 면 , 세로 는 몇 cm 입니까 ?"
994,5,다음 식 72/9=A 과 9*A=72 이 있습니다. 이를 만족하는 A를 구하시오. ,"a = 72
b = 9
y = a / b
print(y)",8,다음 식 72 / 9 = A 과 9 * A = 72 이 있 습니다 . 이 를 만족 하 는 A 를 구하 시 오 .
995,8,부피가 1cm3인 쌓기나무를 한 층에 50개씩 쌓아 부 피가 1000cm3 인 직육면체를 만들었습니다. 이 직육면체 의 쌓기나무는 몇 층으로 쌓여 있습니까?,"a = 1000
b = 50
y = a // b
print(y)",20,부피 가 1 cm 3 인 쌓 기 나무 를 한 층 에 50 개 씩 쌓 아 부 피 가 1000 cm 3 인 직육면체 를 만들 었 습니다 . 이 직육면체 의 쌓 기 나무 는 몇 층 으로 쌓여 있 습니까 ?
