,Unnamed: 0,class,problem,code,answer
378,378,1,새봄이가 같은 크기의 식빵 4개를 만드는 데 13.2g의 이스트를 사용하였습니다. 식빵 한 개를 만드는 데 사용한 이스트는 몇 g일까요?,"a = 4
b = 13.2
y = b / a
print(y)",3.30
379,379,8,"가로가 19cm, 세로가 12cm인 직사각형을 한 번 잘라서 가장 큰 정사각형을 만들었습니다. 정사각형을 만들고 남은 직사각형의 네 변의 길이의 합은 몇 cm 입니까?","a = 19
b = 12
c = a - b
y = (b + c) * 2
print(y)",38
380,380,1,서울시는 25일 오전 11시 지역 전체에 초미세 먼지 주의보를 발령했다. 현재 서울시의 초미세 먼지 농도는 A마이크로그램으로 이는 우리나라 환경부의 초미세 먼지 24시간 기준치인 35 마이크로그램의 4.5배라고 한다. 그렇다면 서울시의 현재 초미세먼지 농도는 몇 마이크로그램인가?,"a = 35
b = 4.5
y = a * b
print(y)",157.5
381,381,1,은정이는 문구점에서 한 장에 290원인 도화지를 34장 샀습니다. 은정이가 산 도화지의 가격은 총 얼마인지 알아보시오.,"a = 290
b = 34
y = a * b
print(y)",9860
382,382,8,"가로가 12cm, 세로가 13cm인 직사각형을 한 번 잘라서 가장 큰 정사각형을 만들었습니다. 정사각형을 만들고 남은 직사각형의 둘레는 몇 cm인지 구하시오.","a = 12
b = 13
c = a - b
y = (b + c) * 2
print(y)",24
383,383,1,도하는 짬뽕을 어제는 전체의 0.34만큼 먹었고 오늘은 어제 먹은 양의 0.4만큼 먹었습니다. 도하가 오늘 먹은 양은 전체의 몇 분의 몇인가요?,"a = 0.34
b = 0.4
y = a * b
print(y)",0.14
384,384,1,길이가 45m 인 도로의 양쪽에 3 m 간격으로 튤립을 심으려고 합니다. 시작 부분과 끝 부분에 모두 튤립을 심는다면 모두 몇 모종이 필요할까요 ?,"a = 45
b = 3
y = (a // b + 1) * 2
print(y)",32
385,385,8,정팔각형의 한 변의 길이는 15cm입니다. 이 정팔각형과 둘레가 같은 정시각형의 한 변의 길이는 몇 cm인가요?,"a = 4
b = 8
c = 15
y = c * b / a
print(y)",30
386,386,3,"숫자 카드 1, 5, 9, 2, 3을 한 번씩 사용하여 만들 수 있는 다섯 자리 수 중 가장 큰 수를 구하시오.","from itertools import permutations

a = ['1', '5', '9', '2', '3']
y = int(max(map(''.join, permutations(a, 5))))
print(y)",95321
387,387,5,"5와 7의 곱에서 어떤 수와 6의 합을 4로 나눈 몫을 빼면 26이 나온다면, 어떤 수는 무엇인가요?","a = 5
b = 7
c = 6
d = 4
e = 26
y = (a * b - e) * d - c
print(y)",30
388,388,8,성수는 과학 실험에 사용하기 위해 한 변의 길이가 30cm인 정사각형 모양의 거름종이를 반으로 접어 접힌 선을 따라 잘랐습니다. 자른 모양 1개의 둘레는 몇 cm일까요?,"a = 30
y = 2 * (a + a / 2)
print(y)",90
389,389,8,세 변의 길이의 합이 99cm인 정삼각형의 한 변의 길이는 몇 cm일까요?,"a = 99
b = 3
y = a / b
print(y)",33
390,390,8,부피가 1 세제곱센티미터인 쌓기나무를 한 층에 32개씩 쌓아 부피가 1600세제곱센티미터인 직육면체를 만들었습니다. 이 직육면체의 쌓기나무는 몇 층으로 쌓여 있습니까?,"a = 1600
b = 32
y = a // b
print(y)",50
391,391,3,"4장의 숫자 카드 3, 5, 7, 2 중에서, 3장을 뽑아 한 번씩만 사용하여 AB/C와 같은 나눗셈식을 만들려고 합니다. 만든 나눗셈의 몫이 가장 작을 때의 몫을 구하시오.","from itertools import permutations

a = ['3', '5', '7', '2']
b = 3
c = int(min(map(''.join, permutations(a, b - 1))))
d = int(max(map(''.join, permutations(a, b - 2))))
y = c // d
print(y)",3
392,392,1,"가위바위보는 세계 여러 나라에서 즐기는 놀이로 인도에서는 코끼리, 인간, 개미가 등장하고 영국에서는 돌, 종이, 가위가 등장합니다. 8이 가위바위보를 합니다. 모두 보를 냈을 때 펼친 손가락은 모두 몇 개인지 답을 구하여 보세요.","a = 8
b = 5
y = a * b
print(y)",40
393,393,4,"두 수 A, B가 있습니다. A와 B의 최대공약수는 9입니다. 2, 7, 15, 35, 109 중 A와 B의 공약수인 수를 찾아보세요.","a = [2, 7, 15, 35, 109]
b = 6
for i in a:
    if b % i == 0:
        y = i
print(y)",2
394,394,1,"주스 12.8리터를 4명이 똑같이 나누어 마시려고 한다면, 한 사람이 몇 리터씩 마실 수 있을까요?","a = 12.8
b = 4
y = a / b
print(y)",3.20
395,395,8,"가로가 세로의 4배인 직사각형의 가로가 0.28m 일 때, 넓이는 몇 제곱미터인지 소수점 둘째자리까지 구하시오","a = 4
b = 4
c = 0.28
y = c * (c / a)
print(""{:.2f}"".format(y))",0.02
396,396,1,"어느 공장에 연필이 10000자루씩 6상자, 1000자루씩 3상자, 100자루씩 1상자, 10자루씩 8상자가 있다면, 이 공장에 있는 연필은 모두 몇 자루인가요?","a = 10000 * 6
b = 1000 * 3
c = 100 * 1
d = 10 * 8
y = a + b + c + d
print(y)",63180
397,397,1,"단추 한 개를 다는 데 50센티미터의 실이 사용됩다면, 450센티미터의 실로 최대 몇 개의 단추를 달 수 있습니까?","a = 50
b = 450
y = b // a
print(y)",9
398,398,1,준영이는 아버지와 함께 얼음낚시를 하러 갔습니다. 아버지의 낚싯줄은 1 m 56 cm이고 준 영이의 낚싯줄은 119 cm입니다. 아버지의 낚싯줄은 준영이의 낚싯줄보다 몇 센티미터 더 긴지 구해보시오?,"a = 1 * 100 + 56
b = 119
y = a - b
print(y)",37
399,399,1,"강아지 한마리는 다리가 4개입니다. 강아지의 다리가 84개 있다면, 강아지는 총 몇마리입니까?","a = 4
b = 84
y = b // a
print(y)",21
400,400,8,"가로가 42cm , 세로가 36cm 인 색종이를 가로 7cm 세로 6cm 모양으로 자른다면 몇 개를 만들 수 잇습니까?","a = 42
b = 36
c = 7
d = 6
y = (a // c) * (b // d)
print(y)",36
401,401,1,수호는 시장에서 2.4kg짜리 수박과 1.5kg짜리 호박을 샀습니다. 수호가 산 수박과 호박의 무게를 합하면 몇 kg인가요?,"a = 2.4
b = 1.5
y = a + b
print(y)",3.90
402,402,1,1.56L짜리 주스 5병이 있습니다. 이 주스를 컵 한 개에 0.21L씩 모두 나누어 담으려고 합니다. 필요한 컵은 몇 개가 될까요?,"a = 1.56
b = 5
c = 0.21
y = int(a * b / c)
print(y)",37
403,403,5,"두 수A,B의 합은 12이고 차는 4입니다. 두 수 A,B의 곱을 구하시오.","a = 12
b = 4
y = ((a + b) / 2) * (a - (a + b) / 2)
print(y)",32
404,404,5,두 수가 있습니다. 두 수의 합은 48이고 큰 수를 작은 수로 나누면 몫이 3입니다. 두 수를 큰 수에서 작은 수로 빼면 얼마입니까?,"a = 48
b = 3
y = (a / (b + 1))*b - a / (b + 1)
print(y)",24
405,405,1,"사슴의 다리는 4개, 말의 다리는 4개입니다. 농장에는 사슴이 40 마리, 말이 35 마리 있습니다. 농장에 있는 사슴과 말의 다리는 모두 몇 개 일까요?","a = 4
b = 4
c = 40
d = 35
y = a * c + b * d
print(y)",300
406,406,1,"진우네 과수원에서 배를 10000개 수확하여 남김없이 한 상자에 200개씩 모두 담았다면, 배를 담은 상자는 모두 몇 상자일까요?","a = 10000
b = 200
y = int(a / b)
print(y)",50
407,407,1,"사탕 공장에서 사탕을 500개 만들었습니다. 이것을 12개씩 포장한다면, 포장하고 남은 사탕은 몇 개인가요?","a = 500
b = 12
y = a % b
print(y)",8
408,408,3,"1부터 9까지의 수 중에서, 다음 식 60 * A < 33 * 11을 만족하는 수는 모두 몇 개입니까?","a = 1
b = 9
c = 60
d = 33 * 11
y = 0
for i in range(a, b + 1):
    if i < d / c:
        y += 1
print(y)",6
409,409,1,철수는 한 개에 500원씩 하는 딱지를 20개 사려고 합니다. 철수는 얼마가 필요합니까?,"a = 500
b = 20
y = a * b
print(y)",10000
410,410,5,다음 식 25/5 = 50/A 을 만족하는 A를 구하시오.,"a = 25
b = 5
c = 50
y = c / (a / b)
print(y)",10
411,411,3,"숫자 7, 29, 3, 56, 12가 있습니다. 이중에서, 가장 작은 두 자리 수와 가장 작은 한 자리 수의 곱은?","a = [7, 29, 3, 56, 12]
b = []
c = []
for i in a:
    if i < 10:
        c.append(i)
    else:
        b.append(i)
y = min(b) * min(c)
print(y)",36
412,412,1,어떤 양초에 불을 붙이고 36 분이 지난 후에 길이를 재어 보니 73 mm 였습니다. 이 양초가 9 분에 4mm씩 일정하게 탄다면 처음 양초의 길이는 몇 mm 인지 구하시오.,"a = 36
b = 73
c = 9
d = 4
y = b + (a / c * d)
print(y)",89
413,413,7,166 cm인 친구의 키를 현아는 170cm으로 어림하였고 주현이는 160cm로 어림하였습니다. 둘 중에 누가 더 가깝게 어림하였는지 구하세요.,"a = 166
b = 170
c = 160
dicts = {'현아': abs(a - b), '주현': abs(a - c)}
y = min(dicts, key=dicts.get)
print(y)",현아
414,414,8,"넓이가 90cm², 밑변의 길이가 10cm, 윗변의 길이가 20cm인 사다리꼴의 높이를 구하세요.","a = 90
b = 10
c = 20
y = 2 * a / (b + c)
print(y)",6
415,415,1,어떤 양초에 불을 붙이고 33 분이 지난 후에 길이를 재어 보니 116 밀리미터 였습니다. 이 양초가 3 분에 4밀리미터씩 일정하게 탄다면 처음 양초의 길이는 몇 센티미터 몇 밀리미터 입니까?,"a = 33
b = 116
c = 3
d = 4
y = b + (a / c * d)
print(y)",160
416,416,1,"일주일 동안 콜라를 지희는 2.41L , 대호는 3.52L 마셨습니다. 일주일 동안 두 사람이 마신 콜라는 모두 몇 L일까?","a = 2.41
b = 3.52
y = a + b
print(y)",5.93
417,417,1,하루 동안 어떤 일을 수지가 하면 전체의 1/11을 할 수 있고 재영이가 하면 전체의 1/35을 할 수 있습니다. 이 일을 두 사람이 함께 한다면 일을 모두 끝마치는 데 며칠이 걸리는지 구해 보시오.,"import math

a = 1 / 11
b = 1 / 35
y = math.ceil(1 / (a + b))
print(y)",9
418,418,8,지름이 90센티미터인 원 모양의 맨홀 뚜껑이 있습니다. 이 맨홀 뚜겅의 반지름은 몇 센티미터인가요?,"a = 90
y = a / 2
print(y)",45
419,419,8,"어떤 직사각형의 가로와 세로의 길이가 12 cm, 19cm라고 할때, 나머지 두 변의 길이의 합은 몇 cm인지 구하세요.","a = 12
b = 19
y = a + b
print(y)",31
420,420,3,"숫자 카드 1, 2, 3, 4가 있습니다. 카드를 2장을 골라 한 번씩만 사용하여 2보다 큰 한자리 수 소수는 모두 몇 개 만들 수 있습니까?","from itertools import permutations

a = [1, 2, 3, 4]
b = 2
c = 2
d = list(permutations(a, b))
y = 0
for i in d:
    if i[0] >= c:
        y += 1
if 0 in a and c in a:
    y -= 1
print(y)",9
421,421,8,"가로가 17센티미터, 세로가 12센티미터인 직사각형을 한 번 잘라서 가장 큰 정사각형을 만들었습니다. 정사각형을 만들고 남은 직사각형의 네 변의 길이의 합은 몇 센티미터 입니까?","a = 17
b = 12
c = a - b
y = (b + c) * 2
print(y)",34
422,422,1,모과 3개의 무게는 550g입니다. 모과 6개의 무게는 몇 g인지 구하시오.,"a = 3
b = 550
c = 6
y = b / a * c
print(y)",1100.0
423,423,1,한 봉지에 13개씩 들어 있는 양갱이 5 봉지 있습니다. 5봉지에 들어 있는 양갱은 모두 몇 개인가요?,"a = 13
b = 5
y = a * b
print(y)",65
424,424,1,도넛 1개를 만드는 데 설탕 17.3g이 필요합니다. 설탕 432.5g으로 도넛을 몇 개 만들 수 있는지 구하세요.,"a = 17.3
b = 432.5
y = b / a
print(y)",25.0
425,425,1,"도로의 한 쪽에 33그루의 가로수가 10미터 간격으로 심어져 있다면, 이 도로의 길이는 몇 미터입니까?","a = 33
b = 10
y = a * b
print(y)",330
426,426,4,분자가 12 보다 크고 분모가 23인 진분수는 모두 몇 개 일까요?,"a = 12
b = 23
y = b - a - 1
print(y)",10
427,427,7,"호진이네 집에서 학교까지의 거리는 9/11k미터 , 공원까지의 거리는 0.8 k미터 , 문구점까지의 거리는 0.5 k미터 일때, 호진이네 집에서 가장 먼 곳은 어디입니까?","a = 9 / 11
b = 0.8
c = 0.5
dicts = {'학교': a, '공원': b, '문구점': c}
y = max(dicts, key=dicts.get)
print(y)",학교
428,428,6,어떤 수에 5.3를 곱해야 할 것을 실수로 빼었더니 12.7이 되었습니다. 바르게 계산한 값을 구하시오.,"a = 5.3
b = 12.7
y = (b + a) * a
print(y)",95.40
429,429,1,바구니에 한 개의 무게가 0.4kg 인 배가 20 개 들어 있습니다. 배가 담긴 바구니의 무게는 12.53kg 입니다. 바구니만의 무게는 몇 kg 입니까?,"a = 0.4
b = 20
c = 12.53
y = c - a * b
print(y)",4.53
430,430,1,"(4/6)×3, 3.6×3, (4/9)×3의 계산결과의 합을 구하세요.","a = (4/6)*3
b = 3.6*3
c = (4/9)*3
y = a + b + c
print(y)",14.13
431,431,7,수애와 승호가 100 m 달리기 시합을 하였습니다. 수애는 16.12 초 걸렸고 승호는 17.55 초 걸렸다면 누가 더 빨리 달렸습니까?,"dicts = {""수애"": 16.12, ""승호"": 17.55}
y = min(dicts, key=dicts.get)
print(y)",수애
432,432,8,밑변의 길이가 3cm이고 넓이가 60cm²인  평행사변형의 높이는 몇 cm일까요?,"a = 3
b = 60
y = b / a
print(y)",20
433,433,4,156의 배수 중에서 1500에 가장 가까운 수는 몇 일까요?,"a = 156
b = 1500
c = a * (b // a)
d = a + c
y = c if min(b - c, abs(b - d)) == (b - c) else d
print(y)",1560
434,434,3,"4개의 숫자카드 1, 5, 9, 2 에서, 가장 큰 수와 가장 작은 수의 차를 구하시오.","a = [1, 5, 9, 2]
y = max(a) - min(a)
print(y)",8
435,435,8,넓이가 60센티미터제곱인 마름모의 한 대각선이 5cm일 때 다른 대각선은 몇 cm 입니까?,"a = 60
b = 5
y = a * 2 / b
print(y)",24
436,436,1,10 x 0.9 를 계산하고 값을 구하시오.,"a = 10
b = 0.9
y = a * b
print(y)",9
437,437,1,주스가 가득 들어 있는 병의 무게는 5/4 kg입니다. 정일이가 주스의 반을 마신 다음 무게를 재었더니 13/15 kg이었습니다. 빈 병의 무게는 몇 kg 입니까?,"a = 5 / 4
b = 13 / 15
y = (b * 2 - a) 
print(y)",0.48
438,438,1,"10만 원짜리 수표 15장을 만 원짜리 지폐로 모두 바꾸었다면, 바꾼 만 원짜리 지폐는 모두 몇 장인가요?","a = 100000 * 15
b = 10000
y = a // b
print(y)",150
439,439,1,노끈의 길이는 0.4m이고 리본의 길이는 노끈의 길이의 18배입니다. 리본의 길이는 몇 m 가 될까요?,"a = 0.4
b = 18
y = a * b
print(y)",7.20
440,440,8,"가로의 길이가 15/33미터, 세로의 길이가 2/9미터인 직사각형이 있습니다. 이 직사각형의 가로의 길이와 세로의 길이의 차를 구해 소수로 나타내시오.","a = 15 / 33
b = 2 / 9
y = abs(a - b)
print(y)",0.23
441,441,7,"가 공장에서 한 시간에 인형을 60개씩 만듭니다. 나 공장에서는 5시간 동안 인형을 442개 만들었다면, 5시간동안 만든 인형의 개수가 더 많은 공장은 어디입니까?","a = 60
b = 5
c = 442
dicts = {""가"": a * b, ""나"": c}
y = max(dicts, key=dicts.get)
print(y)",나
442,442,3,10보다 크고 55보다 작은 수 중에서 3으로 나누면 나머지가 1이고 8로 나누면 나누어떨어지는 수는 모두 몇 개일까요?,"a = 10
b = 55
c = 3
d = 1
e = 8
y = 0
for i in range(a+1, b):
    if i % c == d and i % e == 0:
        y = y + 1
print(y)",2
443,443,3,"숫자 카드 2, 3, 5, 9, 8가 있습니다. 카드를 한 번씩만 사용하여 세 자리 수와 두 자리 수를 만들었습니다. 세 자리 수에서 두 자리 수를 나눌 때, 가장 작은 몫을 구하세요.","from itertools import permutations

a = ['2', '3', '5', '9', '8']
b = int(max(map(''.join, permutations(a, 2))))
c = int(min(map(''.join, permutations(a, 3))))
y = c // b
print(y)",2
444,444,1,지붕 처마에서 한 시간에 25mL씩 물이 샙니다. 하루 동안 새는 물은 모두 몇 mL인지 구해 보세요.,"a = 25
b = 24
y = a * b
print(y)",600
445,445,1,식당에 한 테이블엔 의자가 4개씩 있습니다. 이 식당의 식탁이 20개일 때 의자는 총 몇 개인가요?,"a = 4
b = 20
y = a * b
print(y)",80
446,446,5,다음 식 10*5*A>500이 있습니다. 이를 만족하는 자연수 중에서 가장 작은 수를 구하시오.,"a = 5
b = 10
c = 500
y = c // (a * b) + 1 
print(y)",11
447,447,8,오각기둥의 모서리의 수와 팔각뿔의 모서리의 수의 차는 몇 개인가요?,"a = 5
b = 8
c = a * 3
d = b * 2
y = abs(c - d)
print(y)",1
448,448,8,"가로가 10m, 세로가 9cm인 직육면체의 모든 모서리의 길이의 합이 100cm일 때 직육면체의 높이를 구하시오.","a = 10
b = 9
c = 100
y = c / 4 - (a + b)
print(y)",6
449,449,8,길이가 57cm 인 끈으로 만든 가장 큰 정사각형의 한 변의 길이는 몇 cm 입니까?,"a = 57
b = 4
y = a / b
print(y)",14.25
450,450,7,"피자를 승우는 전체의 3/13을, 재윤이는 전체의 1/9을, 민재는 전체의 2/10를 먹었습니다. 피자를 가장 조금 먹은 사람은 누구입니까?","a = 3 / 13
b = 1 / 9
c = 2 / 10
dicts = {'승우': a, '재윤': b, '민재': c}
y = min(dicts, key=dicts.get)
print(y)",재윤
451,451,1,코스모스는 꽃잎이 8장입니다. 그렇다면 코스모스 5송이의 꽃잎은 몇 장일까요?,"a = 8
b = 5
y = a * b
print(y)",40
452,452,2,"일정한 빠르기로 버스 A는 60000m를 가는 데 30분이 걸렸고, 버스 B는 245km를 가는 데 2시간이 걸렸습니다. 같은 곳에서 출발하여 한 시간을 달렸을 때 더 멀리 도착한 버스는 어떤 버스일까요?","a = 60000
b = 0.5
c = 245 * 1000
d = 2
dict = {'A':a * (1 / b), 'B': c / d}
y = max(dict, key=dict.get)
print(y)",B
453,453,4,"숫자 9. 81, 51, 23가 있습니다. 이중에서, 가장 큰 수에서 가장 작은 수를 나눈 몫을 구하세요.","a = [9, 81, 51, 23]
y = max(a) // min(a)
print(y)",9
454,454,1,재현이는 21센티미터 짜리 연필을 한 달 동안 사용한 후에 다시 길이를 재어 보았더니 6센티미터 였습니다. 한 달 동안 사용한 연필의 길이는 몇 센티미터입니까?,"a = 21
b = 6
y = a - b
print(y)",15
